gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
   44      0.00      0.00    -0.03      0.00     0.23     0.00     0.37     0.00     0.03      0.00     0.61	  985	   12  1.00  0.40 
   45     -0.01      0.00    -0.04      0.00     0.22     0.00     0.38     0.00     0.04      0.00     0.60	  965	    8  1.00  0.40 
   46     -0.01      0.00    -0.04      0.00     0.24     0.00     0.40     0.00     0.04      0.00     0.63	  970	    9  1.00  0.40 
   47     -0.02      0.00    -0.04      0.00     0.24     0.00     0.40     0.00     0.05      0.00     0.64	 1003	   12  1.00  0.40 
   48     -0.02      0.00    -0.03      0.00     0.24     0.00     0.43     0.00     0.04      0.00     0.67	  974	    8  1.00  0.40 
   49     -0.02      0.00    -0.04      0.00     0.23     0.00     0.48     0.00     0.05      0.00     0.70	 1032	   10  1.00  0.40 
   50     -0.02      0.00    -0.04      0.00     0.22     0.00     0.51     0.00     0.05      0.00     0.73	  999	   12  1.00  0.40 
   51     -0.03      0.00    -0.05      0.00     0.23     0.00     0.49     0.00     0.05      0.00     0.72	  996	   13  1.00  0.40 
   52     -0.04      0.00    -0.05      0.00     0.25     0.00     0.47     0.00     0.06      0.00     0.71	 1037	   11  1.00  0.40 
   53     -0.05      0.00    -0.05      0.00     0.32     0.00     0.48     0.00     0.07      0.00     0.80	 1020	   13  1.00  0.40 
   54     -0.04      0.00    -0.05      0.00     0.31     0.00     0.52     0.00     0.07      0.00     0.83	 1031	    9  1.00  0.40 
   55     -0.05      0.00    -0.04      0.00     0.35     0.00     0.54     0.00     0.07      0.00     0.89	 1027	   10  1.00  0.40 
   56     -0.07      0.00    -0.04      0.00     0.38     0.00     0.54     0.00     0.08      0.00     0.91	 1021	   12  1.00  0.40 
   57     -0.06      0.00    -0.03      0.00     0.39     0.00     0.50     0.00     0.07      0.00     0.89	 1009	    7  1.00  0.40 
   58     -0.05      0.00    -0.02      0.00     0.39     0.00     0.52     0.00     0.06      0.00     0.91	  994	    9  1.00  0.40 
   59     -0.06      0.00    -0.02      0.00     0.42     0.07     0.50     0.00     0.06      0.07     0.92	 1011	   14  1.00  0.40 
   60     -0.08      0.00    -0.00      0.00     0.46     0.10     0.50     0.00     0.08      0.10     0.96	  991	    9  1.00  0.40 
   61     -0.08      0.00    -0.00      0.00     0.45     0.00     0.50     0.00     0.08      0.00     0.96	  981	    8  1.00  0.40 
   62     -0.07      0.00     0.00      0.00     0.44     0.00     0.51     0.00     0.07      0.00     0.95	  952	    8  1.00  0.40 
   63     -0.09      0.00     0.01      0.00     0.47     0.00     0.49     0.00     0.09      0.00     0.96	 1028	   10  1.00  0.40 
   64     -0.08      0.00     0.02      0.00     0.50     0.00     0.55     0.00     0.09      0.00     1.05	  974	    9  1.00  0.40 
   65     -0.08      0.00     0.02      0.00     0.51     0.00     0.53     0.00     0.08      0.00     1.04	  979	   10  1.00  0.40 
   66     -0.08      0.00     0.03      0.00     0.53     0.00     0.54     0.00     0.09      0.00     1.07	  981	    5  1.00  0.40 
   67     -0.10      0.00     0.03      0.00     0.54     0.00     0.51     0.00     0.10      0.00     1.05	 1024	    9  1.00  0.40 
