gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
 5828  29.46  -6.54 20.90  6.711001310077  1.00  0.40 
 5829  29.46  -6.64 20.93  6.681010910097  1.00  0.40 
 5830  29.37  -6.71 20.95  6.65 9845 9983  1.00  0.40 
 5831  29.30  -6.69 20.95  6.631007310029  1.00  0.40 
 5832  29.31  -6.70 21.00  6.61 9957 9998  1.00  0.40 
 5833  29.29  -6.56 21.00  6.6310013 9988  1.00  0.40 
 5834  29.29  -6.48 21.01  6.64 9996 9981  1.00  0.40 
 5835  29.27  -6.52 21.01  6.6310071 9966  1.00  0.40 
 5836  29.23  -6.72 21.01  6.571002910094  1.00  0.40 
 5837  29.31  -6.65 20.98  6.60 9970 9901  1.00  0.40 
 5838  29.32  -6.77 20.98  6.59 994210065  1.00  0.40 
 5839  29.36  -6.71 20.96  6.62 997410019  1.00  0.40 
 5840  29.32  -6.74 21.00  6.61 989410014  1.00  0.40 
 5841  29.32  -6.89 21.04  6.58 995110002  1.00  0.40 
 5842  29.29  -6.77 21.09  6.61 997910062  1.00  0.40 
 5843  29.27  -7.00 21.10  6.53 9923 9960  1.00  0.40 
 5844  29.23  -6.99 21.12  6.54 997310071  1.00  0.40 
 5845  29.23  -6.97 21.12  6.56 9970 9897  1.00  0.40 
 5846  29.22  -6.98 21.13  6.56 9990 9977  1.00  0.40 
 5847  29.25  -7.03 21.10  6.551006110101  1.00  0.40 
 5848  29.32  -7.00 21.09  6.55 9882 9882  1.00  0.40 
 5849  29.33  -7.01 21.10  6.53 9901 9992  1.00  0.40 
 5850  29.31  -7.01 21.11  6.5110127 9927  1.00  0.40 
 5851  29.38  -7.05 21.09  6.491001810055  1.00  0.40 
 5852  29.34  -6.93 21.12  6.5310014 9920  1.00  0.40 
 5853  29.35  -6.91 21.09  6.53 9971 9981  1.00  0.40 
 5854  29.40  -6.67 21.10  6.611001210044  1.00  0.40 
 5855  29.40  -6.67 21.15  6.611012410035  1.00  0.40 
 5856  29.40  -6.61 21.17  6.61 993310009  1.00  0.40 
 5857  29.30  -6.59 21.23  6.61 994510010  1.00  0.40 
 5858  29.28  -6.60 21.23  6.61 9902 9982  1.00  0.40 
 5859  29.25  -6.69 21.24  6.581005810110  1.00  0.40 
 5860  29.26  -6.57 21.21  6.63 997510013  1.00  0.40 
 5861  29.22  -6.67 21.22  6.59 9889 9879  1.00  0.40 
 5862  29.23  -6.73 21.25  6.5410012 9996  1.00  0.40 
 5863  29.28  -6.68 21.23  6.56 996710022  1.00  0.40 
 5864  29.32  -6.63 21.23  6.55 9857 9988  1.00  0.40 
 5865  29.27  -6.62 21.23  6.541004710117  1.00  0.40 
 5866  29.22  -6.65 21.26  6.53 9973 9934  1.00  0.40 
 5867  29.16  -6.64 21.34  6.54 988010024  1.00  0.40 
 5868  29.16  -6.57 21.32  6.55 9942 9915  1.00  0.40 
 5869  29.13  -6.58 21.34  6.54 9866 9948  1.00  0.40 
 5870  29.22  -6.42 21.35  6.6110001 9982  1.00  0.40 
 5871  29.27  -6.34 21.35  6.6510003 9945  1.00  0.40 
 5872  29.23  -6.33 21.36  6.66 993910033  1.00  0.40 
 5873  29.28  -6.36 21.36  6.6810076 9947  1.00  0.40 
 5874  29.34  -6.44 21.33  6.651010410031  1.00  0.40 
 5875  29.40  -6.45 21.33  6.65 9968 9921  1.00  0.40 
 5876  29.40  -6.46 21.35  6.6510014 9893  1.00  0.40 
 5877  29.36  -6.37 21.38  6.681008910006  1.00  0.40 
 5878  29.36  -6.39 21.37  6.6610108 9951  1.00  0.40 
 5879  29.33  -6.44 21.36  6.68 9852 9954  1.00  0.40 
 5880  29.32  -6.42 21.36  6.691012010070  1.00  0.40 
 5881  29.30  -6.33 21.37  6.69 9999 9911  1.00  0.40 
 5882  29.36  -6.35 21.34  6.6810028 9978  1.00  0.40 
 5883  29.37  -6.31 21.38  6.69 9912 9876  1.00  0.40 
 5884  29.34  -6.28 21.37  6.7010100 9876  1.00  0.40 
 5885  29.35  -6.30 21.40  6.6810045 9951  1.00  0.40 
 5886  29.31  -6.28 21.43  6.6610126 9973  1.00  0.40 
 5887  29.33  -6.23 21.42  6.67 9984 9984  1.00  0.40 
 5888  29.29  -6.32 21.42  6.661004810080  1.00  0.40 
 5889  29.28  -6.30 21.41  6.6510054 9966  1.00  0.40 
 5890  29.30  -6.44 21.41  6.61 996610089  1.00  0.40 
 5891  29.32  -6.44 21.43  6.591006510193  1.00  0.40 
 5892  29.35  -6.32 21.43  6.62 997510149  1.00  0.40 
 5893  29.26  -6.35 21.47  6.631004010109  1.00  0.40 
 5894  29.24  -6.43 21.46  6.611004310019  1.00  0.40 
 5895  29.22  -6.34 21.48  6.62 9980 9958  1.00  0.40 
 5896  29.20  -6.45 21.49  6.5810050 9961  1.00  0.40 
 5897  29.12  -6.41 21.52  6.611000110050  1.00  0.40 
 5898  29.09  -6.32 21.49  6.6110007 9965  1.00  0.40 
 5899  29.06  -6.34 21.53  6.63 9868 9990  1.00  0.40 
 5900  29.03  -6.36 21.55  6.63 993210060  1.00  0.40 
 5901  28.93  -6.29 21.63  6.64 997810022  1.00  0.40 
 5902  28.85  -6.31 21.68  6.64 9885 9951  1.00  0.40 
 5903  28.83  -6.35 21.67  6.64 9964 9884  1.00  0.40 
 5904  28.86  -6.37 21.68  6.65 9936 9913  1.00  0.40 
 5905  28.87  -6.40 21.65  6.651001110061  1.00  0.40 
 5906  28.82  -6.31 21.68  6.68 998010040  1.00  0.40 
 5907  28.83  -6.41 21.69  6.651002210063  1.00  0.40 
 5908  28.84  -6.43 21.69  6.641011410122  1.00  0.40 
 5909  28.82  -6.49 21.71  6.641005910019  1.00  0.40 
 5910  28.86  -6.42 21.72  6.681010110062  1.00  0.40 
 5911  28.85  -6.31 21.72  6.7010020 9952  1.00  0.40 
 5912  28.80  -6.22 21.71  6.701009910127  1.00  0.40 
 5913  28.73  -6.20 21.73  6.7010022 9987  1.00  0.40 
 5914  28.72  -6.11 21.74  6.721003310077  1.00  0.40 
 5915  28.75  -6.15 21.75  6.70 996710120  1.00  0.40 
 5916  28.77  -6.12 21.77  6.7210003 9910  1.00  0.40 
 5917  28.76  -6.07 21.78  6.751013110002  1.00  0.40 
 5918  28.80  -6.02 21.82  6.74 9986 9972  1.00  0.40 
 5919  28.73  -6.03 21.87  6.74 997910017  1.00  0.40 
 5920  28.81  -5.99 21.86  6.76 996910011  1.00  0.40 
 5921  28.88  -6.05 21.86  6.75 997510006  1.00  0.40 
 5922  28.90  -6.07 21.86  6.74 998110057  1.00  0.40 
 5923  28.91  -6.03 21.89  6.75 989310107  1.00  0.40 
 5924  28.89  -5.88 21.89  6.79 9925 9972  1.00  0.40 
 5925  28.82  -5.78 21.95  6.801011710016  1.00  0.40 
 5926  28.84  -5.79 21.97  6.7910034 9979  1.00  0.40 
 5927  28.92  -5.71 21.95  6.8210045 9956  1.00  0.40 
 5928  28.89  -5.70 21.97  6.821012810126  1.00  0.40 
 5929  28.90  -5.65 21.98  6.85 999110087  1.00  0.40 
 5930  28.90  -5.67 21.99  6.84 999810038  1.00  0.40 
 5931  28.89  -5.72 22.03  6.811000210107  1.00  0.40 
 5932  28.90  -5.80 22.02  6.7610101 9994  1.00  0.40 
 5933  28.92  -5.75 22.01  6.78 9883 9833  1.00  0.40 
 5934  29.04  -5.74 21.98  6.80 9970 9827  1.00  0.40 
 5935  29.09  -5.62 21.96  6.83 996110050  1.00  0.40 
 5936  29.08  -5.48 21.97  6.89 9943 9791  1.00  0.40 
 5937  29.08  -5.40 21.98  6.89 991710027  1.00  0.40 
 5938  29.09  -5.33 21.96  6.93 998210011  1.00  0.40 
 5939  29.08  -5.18 22.00  7.001002610007  1.00  0.40 
 5940  29.10  -5.23 21.97  6.96 9794 9985  1.00  0.40 
 5941  29.12  -5.24 21.99  6.96 989510079  1.00  0.40 
 5942  29.13  -5.21 21.96  6.96 9878 9956  1.00  0.40 
 5943  29.04  -5.16 21.98  6.9510066 9904  1.00  0.40 
 5944  28.99  -5.21 21.98  6.961000510020  1.00  0.40 
 5945  28.96  -5.25 22.03  6.941000410052  1.00  0.40 
 5946  29.06  -5.20 21.99  6.971004610052  1.00  0.40 
 5947  29.07  -5.14 21.99  6.981019410090  1.00  0.40 
 5948  29.03  -5.02 22.03  6.97 9947 9922  1.00  0.40 
 5949  29.05  -5.10 22.01  6.9610068 9986  1.00  0.40 
 5950  28.99  -5.04 22.03  6.95 985210013  1.00  0.40 
 5951  28.92  -4.91 22.03  6.96 9996 9965  1.00  0.40 
 5952  28.87  -4.96 22.06  6.911001910101  1.00  0.40 
 5953  28.88  -4.95 22.06  6.9110096 9932  1.00  0.40 
 5954  28.88  -5.00 22.09  6.90 9848 9929  1.00  0.40 
 5955  28.92  -5.01 22.08  6.9010056 9997  1.00  0.40 
 5956  28.81  -4.98 22.09  6.931008610119  1.00  0.40 
 5957  28.85  -5.02 22.09  6.9310077 9919  1.00  0.40 
 5958  28.88  -4.99 22.10  6.941005410108  1.00  0.40 
 5959  28.91  -4.90 22.11  6.971002110076  1.00  0.40 
 5960  29.00  -4.95 22.09  6.96 991710030  1.00  0.40 
 5961  29.04  -4.93 22.06  6.991002610135  1.00  0.40 
 5962  29.08  -4.86 22.06  7.001016910054  1.00  0.40 
 5963  29.08  -4.75 22.05  7.04 9952 9985  1.00  0.40 
 5964  29.07  -4.68 22.06  7.071004410072  1.00  0.40 
 5965  28.96  -4.70 22.10  7.07 994010143  1.00  0.40 
 5966  28.90  -4.66 22.13  7.081000510021  1.00  0.40 
 5967  28.94  -4.64 22.12  7.091002510006  1.00  0.40 
 5968  28.96  -4.56 22.12  7.11 998810060  1.00  0.40 
 5969  28.94  -4.59 22.15  7.09 996710046  1.00  0.40 
 5970  28.90  -4.59 22.16  7.09 9996 9884  1.00  0.40 
 5971  28.95  -4.62 22.15  7.07 9925 9897  1.00  0.40 
 5972  28.98  -4.62 22.21  7.061000710022  1.00  0.40 
 5973  28.99  -4.57 22.22  7.07 9962 9888  1.00  0.40 
 5974  29.01  -4.47 22.26  7.11 9819 9975  1.00  0.40 
 5975  29.04  -4.49 22.25  7.131021210053  1.00  0.40 
 5976  29.04  -4.52 22.23  7.151007810008  1.00  0.40 
 5977  29.00  -4.64 22.24  7.13 996310067  1.00  0.40 
 5978  29.00  -4.63 22.25  7.12 9951 9900  1.00  0.40 
 5979  28.96  -4.67 22.25  7.131002910105  1.00  0.40 
 5980  28.93  -4.87 22.26  7.10 999410054  1.00  0.40 
 5981  28.98  -4.89 22.27  7.07 9936 9871  1.00  0.40 
 5982  28.97  -4.99 22.26  7.061017410110  1.00  0.40 
 5983  29.01  -4.97 22.26  7.061008010025  1.00  0.40 
 5984  29.07  -4.96 22.23  7.0710068 9989  1.00  0.40 
 5985  29.05  -4.99 22.23  7.061006410048  1.00  0.40 
 5986  29.05  -5.07 22.26  7.06 996510012  1.00  0.40 
 5987  29.09  -5.06 22.20  7.0710002 9968  1.00  0.40 
 5988  29.07  -5.09 22.21  7.061007810002  1.00  0.40 
 5989  29.05  -5.07 22.20  7.07 994110031  1.00  0.40 
 5990  29.06  -4.96 22.23  7.1010006 9941  1.00  0.40 
 5991  29.07  -4.93 22.24  7.101002810042  1.00  0.40 
 5992  29.06  -4.95 22.24  7.07 998610018  1.00  0.40 
 5993  28.99  -4.96 22.25  7.081003610043  1.00  0.40 
 5994  28.95  -4.92 22.27  7.09 9963 9966  1.00  0.40 
 5995  29.02  -4.85 22.24  7.13 999710177  1.00  0.40 
 5996  28.99  -4.83 22.27  7.13 982110029  1.00  0.40 
 5997  29.01  -4.77 22.29  7.151009310020  1.00  0.40 
 5998  29.07  -4.83 22.26  7.171001410041  1.00  0.40 
 5999  29.07  -4.90 22.32  7.15 992610137  1.00  0.40 
 6000  29.13  -4.95 22.28  7.12 9993 9897  1.00  0.40 
 6001  29.12  -4.87 22.22  7.1210069 9896  1.00  0.40 
 6002  29.14  -4.87 22.22  7.14 9989 9964  1.00  0.40 
 6003  29.15  -4.97 22.25  7.12 9935 9995  1.00  0.40 
 6004  29.16  -4.94 22.27  7.12 9999 9927  1.00  0.40 
 6005  29.23  -5.00 22.27  7.13 999810136  1.00  0.40 
 6006  29.22  -4.91 22.31  7.141009010034  1.00  0.40 
 6007  29.21  -5.01 22.27  7.12 9916 9965  1.00  0.40 
 6008  29.13  -5.10 22.33  7.12 9885 9997  1.00  0.40 
 6009  29.14  -4.96 22.35  7.1510135 9937  1.00  0.40 
 6010  29.12  -4.89 22.38  7.15 9977 9925  1.00  0.40 
 6011  29.13  -5.00 22.39  7.1310043 9979  1.00  0.40 
 6012  29.11  -4.98 22.41  7.15 9808 9976  1.00  0.40 
 6013  29.11  -4.88 22.40  7.20 995910079  1.00  0.40 
 6014  29.19  -4.86 22.39  7.23 991010049  1.00  0.40 
 6015  29.14  -4.83 22.39  7.25 983010153  1.00  0.40 
 6016  29.14  -4.79 22.39  7.2610058 9925  1.00  0.40 
 6017  29.14  -4.81 22.42  7.271001710135  1.00  0.40 
 6018  29.07  -4.75 22.44  7.28 9961 9880  1.00  0.40 
 6019  29.11  -4.73 22.39  7.2810089 9923  1.00  0.40 
 6020  29.10  -4.73 22.40  7.3110005 9961  1.00  0.40 
 6021  29.06  -4.59 22.40  7.3210065 9954  1.00  0.40 
 6022  29.12  -4.73 22.37  7.291000410016  1.00  0.40 
 6023  29.18  -4.71 22.34  7.281007910040  1.00  0.40 
 6024  29.11  -4.73 22.33  7.2910081 9973  1.00  0.40 
 6025  29.13  -4.94 22.34  7.261010210094  1.00  0.40 
 6026  29.08  -4.81 22.37  7.27 9985 9937  1.00  0.40 
 6027  29.03  -4.81 22.37  7.26 983310108  1.00  0.40 
 6028  29.09  -4.72 22.35  7.26 992410096  1.00  0.40 
 6029  29.07  -4.85 22.37  7.25 9983 9907  1.00  0.40 
 6030  29.09  -4.93 22.37  7.25 995110021  1.00  0.40 
 6031  29.09  -4.96 22.39  7.24 9962 9977  1.00  0.40 
 6032  29.08  -4.99 22.39  7.22 9867 9983  1.00  0.40 
 6033  29.06  -5.02 22.40  7.23 9822 9967  1.00  0.40 
 6034  29.10  -5.00 22.41  7.241012110074  1.00  0.40 
 6035  29.12  -5.04 22.44  7.23 996910062  1.00  0.40 
 6036  29.07  -5.03 22.46  7.22 998610062  1.00  0.40 
 6037  29.06  -4.92 22.44  7.2410054 9987  1.00  0.40 
 6038  29.05  -4.89 22.44  7.24 9788 9988  1.00  0.40 
 6039  29.00  -4.85 22.45  7.26 995710041  1.00  0.40 
 6040  29.03  -4.91 22.47  7.26 9970 9896  1.00  0.40 
 6041  29.00  -4.82 22.48  7.271005110047  1.00  0.40 
 6042  28.97  -4.88 22.48  7.2810008 9887  1.00  0.40 
 6043  28.98  -4.95 22.48  7.25 994310061  1.00  0.40 
 6044  28.97  -4.99 22.46  7.241001010066  1.00  0.40 
 6045  29.02  -5.08 22.49  7.22 987010046  1.00  0.40 
 6046  29.00  -5.04 22.50  7.22 9941 9948  1.00  0.40 
 6047  28.92  -5.03 22.53  7.211000910014  1.00  0.40 
 6048  28.94  -5.03 22.54  7.21 997010097  1.00  0.40 
 6049  28.98  -5.06 22.54  7.19 9903 9930  1.00  0.40 
 6050  28.98  -5.06 22.56  7.201002910015  1.00  0.40 
 6051  28.93  -5.14 22.60  7.201002910026  1.00  0.40 
 6052  28.97  -5.13 22.60  7.23 9968 9962  1.00  0.40 
 6053  28.88  -5.01 22.63  7.24 998710033  1.00  0.40 
 6054  28.82  -5.03 22.65  7.2610012 9862  1.00  0.40 
 6055  28.79  -4.90 22.67  7.30 9936 9982  1.00  0.40 
 6056  28.79  -4.90 22.67  7.2910071 9925  1.00  0.40 
 6057  28.81  -4.82 22.67  7.28 9955 9844  1.00  0.40 
 6058  28.81  -4.92 22.70  7.28 990610002  1.00  0.40 
 6059  28.85  -4.82 22.70  7.3110056 9966  1.00  0.40 
 6060  28.85  -4.63 22.73  7.36 9931 9973  1.00  0.40 
 6061  28.76  -4.70 22.72  7.351007510048  1.00  0.40 
 6062  28.75  -4.65 22.75  7.35 9965 9979  1.00  0.40 
 6063  28.76  -4.69 22.76  7.3410055 9968  1.00  0.40 
 6064  28.78  -4.69 22.81  7.3210091 9959  1.00  0.40 
 6065  28.79  -4.75 22.82  7.3210093 9916  1.00  0.40 
 6066  28.75  -4.75 22.86  7.3610110 9926  1.00  0.40 
 6067  28.70  -4.79 22.87  7.361013210011  1.00  0.40 
 6068  28.78  -4.80 22.86  7.34 9953 9960  1.00  0.40 
 6069  28.81  -4.73 22.88  7.3510018 9834  1.00  0.40 
 6070  28.83  -4.69 22.86  7.3510017 9952  1.00  0.40 
 6071  28.88  -4.71 22.91  7.35 9984 9867  1.00  0.40 
 6072  28.88  -4.74 22.93  7.35 997310138  1.00  0.40 
 6073  28.87  -4.71 22.94  7.341012710011  1.00  0.40 
 6074  28.91  -4.76 22.96  7.33 988810034  1.00  0.40 
 6075  28.90  -4.67 23.00  7.3610016 9946  1.00  0.40 
 6076  28.88  -4.70 22.98  7.35 9979 9928  1.00  0.40 
 6077  28.99  -4.71 22.99  7.3610002 9951  1.00  0.40 
 6078  28.98  -4.72 23.00  7.35 995010070  1.00  0.40 
 6079  28.93  -4.71 23.01  7.33 988310037  1.00  0.40 
 6080  28.94  -4.69 22.98  7.3410063 9970  1.00  0.40 
 6081  28.96  -4.71 22.97  7.33 9866 9947  1.00  0.40 
 6082  28.99  -4.77 22.98  7.30 995810021  1.00  0.40 
 6083   1.48  -4.36 12.50  7.3710041 9900  1.00  0.40 
 6084   1.49  -3.95 12.50  7.451008010049  1.00  0.40 
 6085   1.42  -3.52 12.52  7.5410003 9916  1.00  0.40 
 6086   1.46  -3.25 12.51  7.571001710023  1.00  0.40 
 6087   1.44  -2.86 12.51  7.63 9952 9979  1.00  0.40 
 6088   1.43  -2.55 12.52  7.65 993910076  1.00  0.40 
 6089   1.45  -2.24 12.54  7.68 9966 9895  1.00  0.40 
 6090   1.50  -1.99 12.57  7.721001210014  1.00  0.40 
 6091   1.55  -1.64 12.55  7.7610068 9980  1.00  0.40 
 6092   1.51  -1.39 12.55  7.79 9957 9967  1.00  0.40 
 6093   1.50  -1.18 12.54  7.83 9992 9975  1.00  0.40 
 6094   1.56  -1.00 12.53  7.831002110102  1.00  0.40 
 6095   1.52  -0.84 12.53  7.82 989410018  1.00  0.40 
 6096   1.56  -0.58 12.53  7.8410116 9960  1.00  0.40 
 6097   1.61  -0.43 12.53  7.851011810157  1.00  0.40 
 6098   1.51  -0.22 12.51  7.82 998410061  1.00  0.40 
 6099   1.47  -0.09 12.49  7.8310162 9933  1.00  0.40 
 6100   1.46   0.05 12.49  7.84 992610035  1.00  0.40 
 6101   1.41   0.19 12.50  7.8510049 9968  1.00  0.40 
 6102   1.46   0.38 12.51  7.8610001 9953  1.00  0.40 
 6103   1.50   0.43 12.52  7.86 9904 9997  1.00  0.40 
 6104   1.44   0.52 12.53  7.8610082 9945  1.00  0.40 
 6105   1.44   0.59 12.57  7.86 987310070  1.00  0.40 
 6106   1.35   0.66 12.59  7.871006010068  1.00  0.40 
 6107   1.24   0.68 12.60  7.88 992610039  1.00  0.40 
 6108   1.20   0.59 12.63  7.89 9953 9994  1.00  0.40 
 6109   1.17   0.57 12.67  7.89 9979 9983  1.00  0.40 
 6110   1.25   0.49 12.67  7.89 9940 9927  1.00  0.40 
 6111   1.19   0.51 12.68  7.901000810071  1.00  0.40 
 6112   1.24   0.47 12.72  7.891005710031  1.00  0.40 
 6113   1.22   0.50 12.72  7.8910014 9919  1.00  0.40 
 6114   1.24   0.69 12.72  7.8910031 9969  1.00  0.40 
 6115   1.18   0.69 12.76  7.8810011 9985  1.00  0.40 
 6116   1.18   0.69 12.78  7.871012610018  1.00  0.40 
 6117   1.17   0.66 12.80  7.86 9921 9996  1.00  0.40 
 6118   1.25   0.78 12.80  7.8610115 9989  1.00  0.40 
 6119   1.37   0.86 12.82  7.86 998010001  1.00  0.40 
 6120   1.42   0.88 12.82  7.85 991810051  1.00  0.40 
 6121   1.43   0.80 12.84  7.84 997810059  1.00  0.40 
 6122   1.50   0.73 12.86  7.861004710084  1.00  0.40 
 6123   1.49   0.67 12.87  7.86 9898 9880  1.00  0.40 
 6124   1.47   0.76 12.90  7.861004210050  1.00  0.40 
 6125   1.38   0.81 12.88  7.871000210084  1.00  0.40 
 6126   1.40   0.89 12.91  7.871002310027  1.00  0.40 
 6127   1.32   0.92 12.93  7.8810052 9934  1.00  0.40 
 6128   1.36   0.98 12.95  7.861001610011  1.00  0.40 
 6129   1.35   0.97 13.00  7.84 995110060  1.00  0.40 
 6130   1.36   0.98 13.00  7.83 994110009  1.00  0.40 
 6131   1.34   0.90 12.99  7.84 999710034  1.00  0.40 
 6132   1.40   0.82 13.01  7.831015710062  1.00  0.40 
 6133   1.46   0.81 13.02  7.81 995510073  1.00  0.40 
 6134   1.52   0.75 12.99  7.831006710051  1.00  0.40 
 6135   1.63   0.72 13.01  7.81 9888 9926  1.00  0.40 
 6136   1.69   0.77 13.01  7.82 9930 9923  1.00  0.40 
 6137   1.69   0.88 13.03  7.83 9966 9983  1.00  0.40 
 6138   1.73   0.81 13.04  7.8210002 9943  1.00  0.40 
 6139   1.81   0.73 13.03  7.821000910046  1.00  0.40 
 6140   1.85   0.75 12.99  7.821002010053  1.00  0.40 
 6141   1.90   0.83 12.99  7.8310040 9974  1.00  0.40 
 6142   2.00   0.86 13.00  7.85 9998 9997  1.00  0.40 
 6143   2.08   0.92 13.01  7.851003310119  1.00  0.40 
 6144   2.09   0.89 13.00  7.84 9808 9947  1.00  0.40 
 6145   2.15   1.00 13.00  7.85 9941 9989  1.00  0.40 
 6146   2.27   1.04 13.01  7.84 993910020  1.00  0.40 
 6147   2.36   1.19 13.00  7.8510051 9977  1.00  0.40 
 6148   2.52   1.25 13.00  7.8610110 9907  1.00  0.40 
 6149   2.67   1.30 13.00  7.87 993910124  1.00  0.40 
 6150   2.74   1.41 12.98  7.871012310068  1.00  0.40 
 6151   2.85   1.40 12.92  7.87 995910002  1.00  0.40 
 6152   2.96   1.47 12.89  7.87 9963 9998  1.00  0.40 
 6153   2.99   1.53 12.93  7.8610038 9987  1.00  0.40 
 6154   2.97   1.65 12.92  7.87 9938 9952  1.00  0.40 
 6155   2.99   1.74 12.94  7.87 990410085  1.00  0.40 
 6156   2.95   1.81 12.94  7.8910088 9978  1.00  0.40 
 6157   3.00   1.86 12.96  7.88 9933 9882  1.00  0.40 
 6158   3.07   1.98 12.93  7.8810153 9972  1.00  0.40 
 6159   3.02   2.03 12.90  7.88 999810053  1.00  0.40 
 6160   3.04   2.06 12.93  7.86 980810013  1.00  0.40 
 6161   3.09   2.12 12.95  7.87 9981 9922  1.00  0.40 
 6162   3.06   2.22 12.97  7.88 998810125  1.00  0.40 
 6163   3.14   2.34 12.95  7.8710009 9911  1.00  0.40 
 6164   3.08   2.35 13.00  7.861005410131  1.00  0.40 
 6165   3.03   2.42 13.07  7.861003410023  1.00  0.40 
 6166   3.04   2.44 13.09  7.87 9948 9952  1.00  0.40 
 6167   3.10   2.50 13.09  7.8710055 9972  1.00  0.40 
 6168   3.06   2.51 13.09  7.88 988710009  1.00  0.40 
 6169   3.09   2.56 13.04  7.8810035 9918  1.00  0.40 
 6170   3.09   2.55 13.05  7.87 986810029  1.00  0.40 
 6171   3.01   2.56 13.09  7.87 9954 9906  1.00  0.40 
 6172   3.01   2.59 13.11  7.8710008 9923  1.00  0.40 
 6173   2.98   2.68 13.14  7.89 995010105  1.00  0.40 
 6174   2.93   2.62 13.19  7.8910054 9933  1.00  0.40 
 6175   2.89   2.72 13.27  7.88 9959 9941  1.00  0.40 
 6176   2.87   2.78 13.29  7.87 9968 9943  1.00  0.40 
 6177   2.73   2.82 13.30  7.87 9937 9982  1.00  0.40 
 6178   2.72   2.91 13.30  7.86 9960 9945  1.00  0.40 
 6179   2.64   2.92 13.30  7.861002410000  1.00  0.40 
 6180   2.56   2.91 13.33  7.86 998410054  1.00  0.40 
 6181   2.53   2.93 13.32  7.8510067 9952  1.00  0.40 
 6182   2.53   2.95 13.31  7.8510021 9876  1.00  0.40 
 6183   2.54   3.02 13.31  7.84 9813 9911  1.00  0.40 
 6184   2.50   3.01 13.35  7.83 9972 9997  1.00  0.40 
 6185   2.46   2.95 13.40  7.8310114 9921  1.00  0.40 
 6186   2.43   2.88 13.46  7.84 999910028  1.00  0.40 
 6187   2.38   2.89 13.50  7.8410102 9912  1.00  0.40 
 6188   2.37   2.86 13.52  7.8410067 9999  1.00  0.40 
 6189   2.34   2.78 13.54  7.821002010091  1.00  0.40 
 6190   2.34   2.82 13.57  7.81 9970 9953  1.00  0.40 
 6191   2.30   2.88 13.56  7.811006110022  1.00  0.40 
 6192   2.27   2.79 13.57  7.80 9888 9979  1.00  0.40 
 6193   2.28   2.74 13.60  7.8110066 9955  1.00  0.40 
 6194   2.23   2.62 13.62  7.821005110002  1.00  0.40 
 6195   2.19   2.52 13.67  7.83 990110006  1.00  0.40 
 6196   2.20   2.52 13.63  7.83 9975 9833  1.00  0.40 
 6197   2.15   2.52 13.67  7.8410051 9942  1.00  0.40 
 6198   2.13   2.54 13.66  7.82 999510093  1.00  0.40 
 6199   2.09   2.49 13.69  7.83 994610079  1.00  0.40 
 6200   2.18   2.50 13.65  7.82 996110002  1.00  0.40 
 6201   2.15   2.41 13.66  7.82 992510067  1.00  0.40 
 6202   2.07   2.25 13.69  7.831002010060  1.00  0.40 
 6203   2.03   2.33 13.72  7.80 9999 9976  1.00  0.40 
 6204   2.03   2.26 13.72  7.791020710084  1.00  0.40 
 6205   2.00   2.35 13.76  7.78 9945 9949  1.00  0.40 
 6206   1.89   2.22 13.79  7.77 9921 9983  1.00  0.40 
 6207   2.03   2.06 13.76  7.771001810056  1.00  0.40 
 6208   1.98   2.09 13.77  7.74 992610130  1.00  0.40 
 6209   1.98   2.08 13.79  7.72 9999 9994  1.00  0.40 
 6210   1.97   2.11 13.82  7.71 9938 9887  1.00  0.40 
 6211   1.90   2.01 13.87  7.69 993510073  1.00  0.40 
 6212   1.95   2.02 13.85  7.70 9907 9951  1.00  0.40 
 6213   1.94   2.03 13.86  7.69 9975 9987  1.00  0.40 
 6214   1.96   2.03 13.86  7.661003910030  1.00  0.40 
 6215   1.95   1.98 13.85  7.661008410015  1.00  0.40 
 6216   2.06   2.05 13.85  7.66 9958 9968  1.00  0.40 
 6217   2.07   2.03 13.89  7.6310045 9952  1.00  0.40 
 6218   2.03   1.98 13.90  7.61 9863 9846  1.00  0.40 
 6219   2.01   1.96 13.88  7.601001310163  1.00  0.40 
 6220   2.06   1.92 13.91  7.5810075 9942  1.00  0.40 
 6221   2.12   1.91 13.93  7.58 9928 9974  1.00  0.40 
 6222   2.20   1.97 13.92  7.55 995010030  1.00  0.40 
 6223   2.31   1.98 13.92  7.54 9984 9949  1.00  0.40 
 6224   2.37   1.95 13.89  7.5610143 9995  1.00  0.40 
 6225   2.45   2.01 13.88  7.551016710107  1.00  0.40 
 6226   2.44   1.97 13.96  7.5610006 9977  1.00  0.40 
 6227   2.41   1.92 13.95  7.53 993410000  1.00  0.40 
 6228   2.43   2.01 13.97  7.511005410022  1.00  0.40 
 6229   2.41   1.95 13.99  7.481003010031  1.00  0.40 
 6230   2.39   1.92 13.98  7.48 996010012  1.00  0.40 
 6231   2.41   1.93 14.00  7.4810067 9817  1.00  0.40 
 6232   2.31   1.92 14.02  7.471007310166  1.00  0.40 
 6233   2.32   1.85 14.05  7.4510064 9826  1.00  0.40 
 6234   2.33   1.80 14.06  7.4410086 9910  1.00  0.40 
 6235   2.33   1.73 14.06  7.431003510024  1.00  0.40 
